Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	event	input_file	Site name	Recover Folder	SD Card	confidency
120	Waveform 1	1	618.408500000	618.415300000	41796.000	50521.000	Pipistrellus nathusii	0.534	0.578	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
120	Spectrogram 1	1	618.408500000	618.415300000	41796.000	50521.000	Pipistrellus nathusii	0.534	0.578	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
121	Waveform 1	1	618.944500000	618.951000000	42656.000	54119.000	Pipistrellus nathusii	0.435	0.518	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
121	Spectrogram 1	1	618.944500000	618.951000000	42656.000	54119.000	Pipistrellus nathusii	0.435	0.518	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
122	Waveform 1	1	619.046500000	619.054900000	40937.000	48788.000	Pipistrellus nathusii	0.543	0.579	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
122	Spectrogram 1	1	619.046500000	619.054900000	40937.000	48788.000	Pipistrellus nathusii	0.543	0.579	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
123	Waveform 1	1	619.224500000	619.232300000	41796.000	53313.000	Pipistrellus nathusii	0.509	0.58	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
123	Spectrogram 1	1	619.224500000	619.232300000	41796.000	53313.000	Pipistrellus nathusii	0.509	0.58	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
124	Waveform 1	1	619.324500000	619.331300000	40078.000	47599.000	Pipistrellus nathusii	0.469	0.549	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
124	Spectrogram 1	1	619.324500000	619.331300000	40078.000	47599.000	Pipistrellus nathusii	0.469	0.549	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
125	Waveform 1	1	619.578500000	619.585700000	40937.000	51822.000	Pipistrellus nathusii	0.493	0.568	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
125	Spectrogram 1	1	619.578500000	619.585700000	40937.000	51822.000	Pipistrellus nathusii	0.493	0.568	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
126	Waveform 1	1	619.691500000	619.700000000	40937.000	54728.000	Pipistrellus nathusii	0.494	0.575	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
126	Spectrogram 1	1	619.691500000	619.700000000	40937.000	54728.000	Pipistrellus nathusii	0.494	0.575	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
127	Waveform 1	1	619.782500000	619.791100000	40937.000	51011.000	Pipistrellus nathusii	0.471	0.561	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
127	Spectrogram 1	1	619.782500000	619.791100000	40937.000	51011.000	Pipistrellus nathusii	0.471	0.561	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
128	Waveform 1	1	619.966500000	619.973900000	41796.000	52816.000	Pipistrellus nathusii	0.478	0.569	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
128	Spectrogram 1	1	619.966500000	619.973900000	41796.000	52816.000	Pipistrellus nathusii	0.478	0.569	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
129	Waveform 1	1	620.835500000	620.845600000	40078.000	49791.000	Pipistrellus nathusii	0.466	0.515	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
129	Spectrogram 1	1	620.835500000	620.845600000	40078.000	49791.000	Pipistrellus nathusii	0.466	0.515	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
130	Waveform 1	1	621.126500000	621.136600000	40937.000	55222.000	Pipistrellus nathusii	0.457	0.535	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
130	Spectrogram 1	1	621.126500000	621.136600000	40937.000	55222.000	Pipistrellus nathusii	0.457	0.535	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
131	Waveform 1	1	621.726500000	621.735900000	40078.000	48145.000	Pipistrellus nathusii	0.428	0.511	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
131	Spectrogram 1	1	621.726500000	621.735900000	40078.000	48145.000	Pipistrellus nathusii	0.428	0.511	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
132	Waveform 1	1	622.323500000	622.331900000	39218.000	46447.000	Pipistrellus nathusii	0.498	0.547	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
132	Spectrogram 1	1	622.323500000	622.331900000	39218.000	46447.000	Pipistrellus nathusii	0.498	0.547	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
133	Waveform 1	1	622.617500000	622.626700000	39218.000	47235.000	Pipistrellus nathusii	0.422	0.547	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
133	Spectrogram 1	1	622.617500000	622.626700000	39218.000	47235.000	Pipistrellus nathusii	0.422	0.547	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
134	Waveform 1	1	690.743500000	690.752400000	40937.000	47260.000	Pipistrellus nathusii	0.501	0.539	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
134	Spectrogram 1	1	690.743500000	690.752400000	40937.000	47260.000	Pipistrellus nathusii	0.501	0.539	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
135	Waveform 1	1	690.954500000	690.964300000	40937.000	47651.000	Pipistrellus nathusii	0.491	0.63	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
135	Spectrogram 1	1	690.954500000	690.964300000	40937.000	47651.000	Pipistrellus nathusii	0.491	0.63	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
136	Waveform 1	1	691.160500000	691.170400000	39218.000	45846.000	Pipistrellus nathusii	0.512	0.544	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
136	Spectrogram 1	1	691.160500000	691.170400000	39218.000	45846.000	Pipistrellus nathusii	0.512	0.544	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
137	Waveform 1	1	691.263500000	691.272900000	40078.000	46371.000	Pipistrellus nathusii	0.479	0.51	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
137	Spectrogram 1	1	691.263500000	691.272900000	40078.000	46371.000	Pipistrellus nathusii	0.479	0.51	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
138	Waveform 1	1	691.462500000	691.470300000	40937.000	51068.000	Pipistrellus nathusii	0.46	0.541	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
138	Spectrogram 1	1	691.462500000	691.470300000	40937.000	51068.000	Pipistrellus nathusii	0.46	0.541	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
139	Waveform 1	1	691.673500000	691.680800000	40937.000	48008.000	Pipistrellus nathusii	0.553	0.585	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
139	Spectrogram 1	1	691.673500000	691.680800000	40937.000	48008.000	Pipistrellus nathusii	0.553	0.585	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
140	Waveform 1	1	691.883500000	691.892300000	40078.000	48175.000	Pipistrellus nathusii	0.631	0.671	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
140	Spectrogram 1	1	691.883500000	691.892300000	40078.000	48175.000	Pipistrellus nathusii	0.631	0.671	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
141	Waveform 1	1	692.107500000	692.117600000	40078.000	48554.000	Pipistrellus nathusii	0.555	0.629	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
141	Spectrogram 1	1	692.107500000	692.117600000	40078.000	48554.000	Pipistrellus nathusii	0.555	0.629	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
142	Waveform 1	1	692.321500000	692.331400000	40078.000	48395.000	Pipistrellus nathusii	0.485	0.536	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
142	Spectrogram 1	1	692.321500000	692.331400000	40078.000	48395.000	Pipistrellus nathusii	0.485	0.536	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
143	Waveform 1	1	692.528500000	692.539600000	39218.000	45792.000	Pipistrellus nathusii	0.484	0.52	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
143	Spectrogram 1	1	692.528500000	692.539600000	39218.000	45792.000	Pipistrellus nathusii	0.484	0.52	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
144	Waveform 1	1	692.735500000	692.746300000	40078.000	46919.000	Pipistrellus nathusii	0.43	0.524	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
144	Spectrogram 1	1	692.735500000	692.746300000	40078.000	46919.000	Pipistrellus nathusii	0.43	0.524	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
145	Waveform 1	1	692.841500000	692.851700000	39218.000	47067.000	Pipistrellus nathusii	0.526	0.576	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
145	Spectrogram 1	1	692.841500000	692.851700000	39218.000	47067.000	Pipistrellus nathusii	0.526	0.576	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
146	Waveform 1	1	692.946500000	692.955700000	40078.000	47085.000	Pipistrellus nathusii	0.435	0.506	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
146	Spectrogram 1	1	692.946500000	692.955700000	40078.000	47085.000	Pipistrellus nathusii	0.435	0.506	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
147	Waveform 1	1	693.050500000	693.058300000	41796.000	50986.000	Pipistrellus nathusii	0.524	0.563	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
147	Spectrogram 1	1	693.050500000	693.058300000	41796.000	50986.000	Pipistrellus nathusii	0.524	0.563	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
148	Waveform 1	1	693.160500000	693.170700000	40937.000	50787.000	Pipistrellus nathusii	0.521	0.589	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
148	Spectrogram 1	1	693.160500000	693.170700000	40937.000	50787.000	Pipistrellus nathusii	0.521	0.589	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
149	Waveform 1	1	693.268500000	693.277600000	40078.000	50408.000	Pipistrellus nathusii	0.559	0.65	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
149	Spectrogram 1	1	693.268500000	693.277600000	40078.000	50408.000	Pipistrellus nathusii	0.559	0.65	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
150	Waveform 1	1	830.579500000	830.587700000	40937.000	52246.000	Pipistrellus nathusii	0.49	0.58	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
150	Spectrogram 1	1	830.579500000	830.587700000	40937.000	52246.000	Pipistrellus nathusii	0.49	0.58	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
151	Waveform 1	1	831.241500000	831.249300000	40937.000	55520.000	Pipistrellus nathusii	0.431	0.535	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
151	Spectrogram 1	1	831.241500000	831.249300000	40937.000	55520.000	Pipistrellus nathusii	0.431	0.535	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
152	Waveform 1	1	832.198500000	832.205400000	40937.000	59969.000	Pipistrellus nathusii	0.339	0.523	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
152	Spectrogram 1	1	832.198500000	832.205400000	40937.000	59969.000	Pipistrellus nathusii	0.339	0.523	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
153	Waveform 1	1	833.909500000	833.916500000	40937.000	51074.000	Pipistrellus nathusii	0.519	0.552	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
153	Spectrogram 1	1	833.909500000	833.916500000	40937.000	51074.000	Pipistrellus nathusii	0.519	0.552	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
154	Waveform 1	1	834.016500000	834.025700000	40078.000	54854.000	Pipistrellus nathusii	0.529	0.576	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
154	Spectrogram 1	1	834.016500000	834.025700000	40078.000	54854.000	Pipistrellus nathusii	0.529	0.576	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
155	Waveform 1	1	834.586500000	834.595300000	39218.000	54390.000	Pipistrellus nathusii	0.401	0.514	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
155	Spectrogram 1	1	834.586500000	834.595300000	39218.000	54390.000	Pipistrellus nathusii	0.401	0.514	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
156	Waveform 1	1	834.823500000	834.830300000	39218.000	54834.000	Pipistrellus nathusii	0.4	0.59	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
156	Spectrogram 1	1	834.823500000	834.830300000	39218.000	54834.000	Pipistrellus nathusii	0.4	0.59	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
157	Waveform 1	1	835.164500000	835.172700000	40078.000	50326.000	Pipistrellus nathusii	0.473	0.528	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
157	Spectrogram 1	1	835.164500000	835.172700000	40078.000	50326.000	Pipistrellus nathusii	0.473	0.528	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
158	Waveform 1	1	835.609500000	835.618000000	38359.000	52158.000	Pipistrellus nathusii	0.443	0.54	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
158	Spectrogram 1	1	835.609500000	835.618000000	38359.000	52158.000	Pipistrellus nathusii	0.443	0.54	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
159	Waveform 1	1	835.941500000	835.951500000	40078.000	52513.000	Pipistrellus nathusii	0.433	0.553	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
159	Spectrogram 1	1	835.941500000	835.951500000	40078.000	52513.000	Pipistrellus nathusii	0.433	0.553	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
160	Waveform 1	1	836.387500000	836.396200000	40078.000	47637.000	Pipistrellus nathusii	0.466	0.518	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
160	Spectrogram 1	1	836.387500000	836.396200000	40078.000	47637.000	Pipistrellus nathusii	0.466	0.518	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
161	Waveform 1	1	836.817500000	836.826600000	40078.000	51180.000	Pipistrellus nathusii	0.375	0.506	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
161	Spectrogram 1	1	836.817500000	836.826600000	40078.000	51180.000	Pipistrellus nathusii	0.375	0.506	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
162	Waveform 1	1	862.721500000	862.730200000	40078.000	47673.000	Pipistrellus nathusii	0.504	0.543	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
162	Spectrogram 1	1	862.721500000	862.730200000	40078.000	47673.000	Pipistrellus nathusii	0.504	0.543	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
163	Waveform 1	1	863.041500000	863.049600000	39218.000	49057.000	Pipistrellus nathusii	0.594	0.638	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
163	Spectrogram 1	1	863.041500000	863.049600000	39218.000	49057.000	Pipistrellus nathusii	0.594	0.638	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
164	Waveform 1	1	863.146500000	863.155200000	40078.000	51013.000	Pipistrellus nathusii	0.526	0.612	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
164	Spectrogram 1	1	863.146500000	863.155200000	40078.000	51013.000	Pipistrellus nathusii	0.526	0.612	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
165	Waveform 1	1	863.252500000	863.260300000	40937.000	49731.000	Pipistrellus nathusii	0.55	0.578	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
165	Spectrogram 1	1	863.252500000	863.260300000	40937.000	49731.000	Pipistrellus nathusii	0.55	0.578	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
166	Waveform 1	1	863.356500000	863.363800000	38359.000	50435.000	Pipistrellus nathusii	0.416	0.518	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
166	Spectrogram 1	1	863.356500000	863.363800000	38359.000	50435.000	Pipistrellus nathusii	0.416	0.518	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
167	Waveform 1	1	863.455500000	863.464300000	38359.000	49696.000	Pipistrellus nathusii	0.443	0.564	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
167	Spectrogram 1	1	863.455500000	863.464300000	38359.000	49696.000	Pipistrellus nathusii	0.443	0.564	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
168	Waveform 1	1	863.556500000	863.566400000	38359.000	48352.000	Pipistrellus nathusii	0.488	0.578	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
168	Spectrogram 1	1	863.556500000	863.566400000	38359.000	48352.000	Pipistrellus nathusii	0.488	0.578	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
169	Waveform 1	1	863.657500000	863.666800000	38359.000	48714.000	Pipistrellus nathusii	0.514	0.567	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
169	Spectrogram 1	1	863.657500000	863.666800000	38359.000	48714.000	Pipistrellus nathusii	0.514	0.567	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
170	Waveform 1	1	863.759500000	863.769800000	38359.000	52215.000	Pipistrellus nathusii	0.474	0.54	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
170	Spectrogram 1	1	863.759500000	863.769800000	38359.000	52215.000	Pipistrellus nathusii	0.474	0.54	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
171	Waveform 1	1	863.859500000	863.868200000	39218.000	48060.000	Pipistrellus nathusii	0.525	0.593	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
171	Spectrogram 1	1	863.859500000	863.868200000	39218.000	48060.000	Pipistrellus nathusii	0.525	0.593	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
172	Waveform 1	1	864.596500000	864.605400000	40078.000	46711.000	Pipistrellus nathusii	0.466	0.552	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
172	Spectrogram 1	1	864.596500000	864.605400000	40078.000	46711.000	Pipistrellus nathusii	0.466	0.552	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
173	Waveform 1	1	864.773500000	864.784000000	38359.000	45426.000	Pipistrellus nathusii	0.507	0.548	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
173	Spectrogram 1	1	864.773500000	864.784000000	38359.000	45426.000	Pipistrellus nathusii	0.507	0.548	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
174	Waveform 1	1	864.957500000	864.966400000	38359.000	47637.000	Pipistrellus nathusii	0.562	0.629	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
174	Spectrogram 1	1	864.957500000	864.966400000	38359.000	47637.000	Pipistrellus nathusii	0.562	0.629	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
175	Waveform 1	1	865.050500000	865.060500000	37500.000	50267.000	Pipistrellus nathusii	0.585	0.63	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
175	Spectrogram 1	1	865.050500000	865.060500000	37500.000	50267.000	Pipistrellus nathusii	0.585	0.63	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
176	Waveform 1	1	865.146500000	865.155400000	40078.000	49236.000	Pipistrellus nathusii	0.523	0.645	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
176	Spectrogram 1	1	865.146500000	865.155400000	40078.000	49236.000	Pipistrellus nathusii	0.523	0.645	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
177	Waveform 1	1	865.244500000	865.253300000	39218.000	48935.000	Pipistrellus nathusii	0.485	0.58	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
177	Spectrogram 1	1	865.244500000	865.253300000	39218.000	48935.000	Pipistrellus nathusii	0.485	0.58	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
178	Waveform 1	1	865.342500000	865.352700000	39218.000	46665.000	Pipistrellus nathusii	0.519	0.558	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
178	Spectrogram 1	1	865.342500000	865.352700000	39218.000	46665.000	Pipistrellus nathusii	0.519	0.558	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
179	Waveform 1	1	865.443500000	865.451700000	38359.000	49627.000	Pipistrellus nathusii	0.465	0.549	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
179	Spectrogram 1	1	865.443500000	865.451700000	38359.000	49627.000	Pipistrellus nathusii	0.465	0.549	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
180	Waveform 1	1	865.544500000	865.552200000	38359.000	48685.000	Pipistrellus nathusii	0.503	0.55	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
180	Spectrogram 1	1	865.544500000	865.552200000	38359.000	48685.000	Pipistrellus nathusii	0.503	0.55	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
181	Waveform 1	1	865.955500000	865.965800000	39218.000	47796.000	Pipistrellus nathusii	0.477	0.514	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
181	Spectrogram 1	1	865.955500000	865.965800000	39218.000	47796.000	Pipistrellus nathusii	0.477	0.514	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
182	Waveform 1	1	866.057500000	866.067400000	38359.000	49137.000	Pipistrellus nathusii	0.417	0.511	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
182	Spectrogram 1	1	866.057500000	866.067400000	38359.000	49137.000	Pipistrellus nathusii	0.417	0.511	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
183	Waveform 1	1	868.020500000	868.029600000	39218.000	47121.000	Pipistrellus nathusii	0.525	0.591	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
