Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	detection_confidence	Annotation	input_file
127	Spectrogram 1	1	881.303500000	881.309600000	35781.000	48697.000	0.568	Echolocation	20220826_070000.WAV
128	Waveform 1	1	881.414500000	881.420500000	36640.000	50125.000	0.531	Echolocation	20220826_070000.WAV
128	Spectrogram 1	1	881.414500000	881.420500000	36640.000	50125.000	0.531	Echolocation	20220826_070000.WAV
129	Waveform 1	1	881.637500000	881.645800000	38359.000	49313.000	0.672	Echolocation	20220826_070000.WAV
129	Spectrogram 1	1	881.637500000	881.645800000	38359.000	49313.000	0.672	Echolocation	20220826_070000.WAV
130	Waveform 1	1	881.859500000	881.868800000	38359.000	48916.000	0.572	Echolocation	20220826_070000.WAV
130	Spectrogram 1	1	881.859500000	881.868800000	38359.000	48916.000	0.572	Echolocation	20220826_070000.WAV
131	Waveform 1	1	882.072500000	882.080300000	38359.000	48200.000	0.542	Echolocation	20220826_070000.WAV
131	Spectrogram 1	1	882.072500000	882.080300000	38359.000	48200.000	0.542	Echolocation	20220826_070000.WAV
132	Waveform 1	1	882.287500000	882.295500000	42656.000	54054.000	0.534	Echolocation	20220826_070000.WAV
132	Spectrogram 1	1	882.287500000	882.295500000	42656.000	54054.000	0.534	Echolocation	20220826_070000.WAV
133	Waveform 1	1	882.370500000	882.377700000	41796.000	52119.000	0.619	Echolocation	20220826_070000.WAV
133	Spectrogram 1	1	882.370500000	882.377700000	41796.000	52119.000	0.619	Echolocation	20220826_070000.WAV
134	Waveform 1	1	882.400500000	882.408100000	38359.000	47803.000	0.546	Echolocation	20220826_070000.WAV
134	Spectrogram 1	1	882.400500000	882.408100000	38359.000	47803.000	0.546	Echolocation	20220826_070000.WAV
135	Waveform 1	1	882.725500000	882.734600000	41796.000	56181.000	0.571	Echolocation	20220826_070000.WAV
135	Spectrogram 1	1	882.725500000	882.734600000	41796.000	56181.000	0.571	Echolocation	20220826_070000.WAV
136	Waveform 1	1	882.889500000	882.898700000	41796.000	48591.000	0.527	Echolocation	20220826_070000.WAV
136	Spectrogram 1	1	882.889500000	882.898700000	41796.000	48591.000	0.527	Echolocation	20220826_070000.WAV
137	Waveform 1	1	883.410500000	883.419200000	40937.000	51427.000	0.545	Echolocation	20220826_070000.WAV
137	Spectrogram 1	1	883.410500000	883.419200000	40937.000	51427.000	0.545	Echolocation	20220826_070000.WAV
138	Waveform 1	1	883.650500000	883.659100000	40937.000	49657.000	0.59	Echolocation	20220826_070000.WAV
138	Spectrogram 1	1	883.650500000	883.659100000	40937.000	49657.000	0.59	Echolocation	20220826_070000.WAV
139	Waveform 1	1	883.963500000	883.971300000	41796.000	52856.000	0.656	Echolocation	20220826_070000.WAV
139	Spectrogram 1	1	883.963500000	883.971300000	41796.000	52856.000	0.656	Echolocation	20220826_070000.WAV
140	Waveform 1	1	884.499500000	884.507200000	41796.000	50709.000	0.632	Echolocation	20220826_070000.WAV
140	Spectrogram 1	1	884.499500000	884.507200000	41796.000	50709.000	0.632	Echolocation	20220826_070000.WAV
141	Waveform 1	1	884.782500000	884.790300000	41796.000	53520.000	0.589	Echolocation	20220826_070000.WAV
141	Spectrogram 1	1	884.782500000	884.790300000	41796.000	53520.000	0.589	Echolocation	20220826_070000.WAV
142	Waveform 1	1	885.268500000	885.275800000	41796.000	50219.000	0.548	Echolocation	20220826_070000.WAV
142	Spectrogram 1	1	885.268500000	885.275800000	41796.000	50219.000	0.548	Echolocation	20220826_070000.WAV
143	Waveform 1	1	886.203500000	886.210600000	40078.000	46269.000	0.534	Echolocation	20220826_070000.WAV
143	Spectrogram 1	1	886.203500000	886.210600000	40078.000	46269.000	0.534	Echolocation	20220826_070000.WAV
144	Waveform 1	1	886.337500000	886.344600000	39218.000	48375.000	0.536	Echolocation	20220826_070000.WAV
144	Spectrogram 1	1	886.337500000	886.344600000	39218.000	48375.000	0.536	Echolocation	20220826_070000.WAV
145	Waveform 1	1	886.444500000	886.454800000	37500.000	45678.000	0.507	Echolocation	20220826_070000.WAV
145	Spectrogram 1	1	886.444500000	886.454800000	37500.000	45678.000	0.507	Echolocation	20220826_070000.WAV
146	Waveform 1	1	886.541500000	886.550200000	38359.000	50211.000	0.505	Echolocation	20220826_070000.WAV
146	Spectrogram 1	1	886.541500000	886.550200000	38359.000	50211.000	0.505	Echolocation	20220826_070000.WAV
147	Waveform 1	1	886.661500000	886.669500000	38359.000	49525.000	0.578	Echolocation	20220826_070000.WAV
147	Spectrogram 1	1	886.661500000	886.669500000	38359.000	49525.000	0.578	Echolocation	20220826_070000.WAV
148	Waveform 1	1	886.872500000	886.881300000	39218.000	50571.000	0.61	Echolocation	20220826_070000.WAV
148	Spectrogram 1	1	886.872500000	886.881300000	39218.000	50571.000	0.61	Echolocation	20220826_070000.WAV
149	Waveform 1	1	886.983500000	886.992300000	39218.000	47445.000	0.575	Echolocation	20220826_070000.WAV
149	Spectrogram 1	1	886.983500000	886.992300000	39218.000	47445.000	0.575	Echolocation	20220826_070000.WAV
150	Waveform 1	1	887.084500000	887.093500000	39218.000	52673.000	0.582	Echolocation	20220826_070000.WAV
150	Spectrogram 1	1	887.084500000	887.093500000	39218.000	52673.000	0.582	Echolocation	20220826_070000.WAV
151	Waveform 1	1	887.303500000	887.311900000	38359.000	45150.000	0.546	Echolocation	20220826_070000.WAV
151	Spectrogram 1	1	887.303500000	887.311900000	38359.000	45150.000	0.546	Echolocation	20220826_070000.WAV
152	Waveform 1	1	887.407500000	887.416100000	38359.000	50287.000	0.554	Echolocation	20220826_070000.WAV
152	Spectrogram 1	1	887.407500000	887.416100000	38359.000	50287.000	0.554	Echolocation	20220826_070000.WAV
153	Waveform 1	1	887.527500000	887.536200000	38359.000	48206.000	0.559	Echolocation	20220826_070000.WAV
153	Spectrogram 1	1	887.527500000	887.536200000	38359.000	48206.000	0.559	Echolocation	20220826_070000.WAV
154	Waveform 1	1	887.648500000	887.656400000	37500.000	48644.000	0.601	Echolocation	20220826_070000.WAV
154	Spectrogram 1	1	887.648500000	887.656400000	37500.000	48644.000	0.601	Echolocation	20220826_070000.WAV
155	Waveform 1	1	887.759500000	887.768200000	38359.000	50758.000	0.56	Echolocation	20220826_070000.WAV
155	Spectrogram 1	1	887.759500000	887.768200000	38359.000	50758.000	0.56	Echolocation	20220826_070000.WAV
156	Waveform 1	1	887.881500000	887.889800000	37500.000	44794.000	0.514	Echolocation	20220826_070000.WAV
156	Spectrogram 1	1	887.881500000	887.889800000	37500.000	44794.000	0.514	Echolocation	20220826_070000.WAV
157	Waveform 1	1	888.507500000	888.514400000	40078.000	52473.000	0.61	Echolocation	20220826_070000.WAV
157	Spectrogram 1	1	888.507500000	888.514400000	40078.000	52473.000	0.61	Echolocation	20220826_070000.WAV
158	Waveform 1	1	888.592500000	888.599300000	36640.000	48585.000	0.517	Echolocation	20220826_070000.WAV
158	Spectrogram 1	1	888.592500000	888.599300000	36640.000	48585.000	0.517	Echolocation	20220826_070000.WAV
159	Waveform 1	1	888.689500000	888.696300000	38359.000	52516.000	0.515	Echolocation	20220826_070000.WAV
159	Spectrogram 1	1	888.689500000	888.696300000	38359.000	52516.000	0.515	Echolocation	20220826_070000.WAV
160	Waveform 1	1	888.885500000	888.892900000	37500.000	46571.000	0.504	Echolocation	20220826_070000.WAV
160	Spectrogram 1	1	888.885500000	888.892900000	37500.000	46571.000	0.504	Echolocation	20220826_070000.WAV
161	Waveform 1	1	889.084500000	889.092200000	37500.000	47020.000	0.531	Echolocation	20220826_070000.WAV
161	Spectrogram 1	1	889.084500000	889.092200000	37500.000	47020.000	0.531	Echolocation	20220826_070000.WAV
162	Waveform 1	1	889.398500000	889.406200000	38359.000	48279.000	0.63	Echolocation	20220826_070000.WAV
162	Spectrogram 1	1	889.398500000	889.406200000	38359.000	48279.000	0.63	Echolocation	20220826_070000.WAV
163	Waveform 1	1	889.499500000	889.507500000	39218.000	52686.000	0.591	Echolocation	20220826_070000.WAV
163	Spectrogram 1	1	889.499500000	889.507500000	39218.000	52686.000	0.591	Echolocation	20220826_070000.WAV
164	Waveform 1	1	889.604500000	889.612300000	37500.000	45654.000	0.555	Echolocation	20220826_070000.WAV
164	Spectrogram 1	1	889.604500000	889.612300000	37500.000	45654.000	0.555	Echolocation	20220826_070000.WAV
165	Waveform 1	1	889.716500000	889.725700000	38359.000	50900.000	0.562	Echolocation	20220826_070000.WAV
165	Spectrogram 1	1	889.716500000	889.725700000	38359.000	50900.000	0.562	Echolocation	20220826_070000.WAV
166	Waveform 1	1	889.787500000	889.795300000	42656.000	48461.000	0.566	Echolocation	20220826_070000.WAV
166	Spectrogram 1	1	889.787500000	889.795300000	42656.000	48461.000	0.566	Echolocation	20220826_070000.WAV
167	Waveform 1	1	889.977500000	889.985400000	39218.000	53467.000	0.53	Echolocation	20220826_070000.WAV
167	Spectrogram 1	1	889.977500000	889.985400000	39218.000	53467.000	0.53	Echolocation	20220826_070000.WAV
168	Waveform 1	1	890.004500000	890.011600000	42656.000	49535.000	0.618	Echolocation	20220826_070000.WAV
168	Spectrogram 1	1	890.004500000	890.011600000	42656.000	49535.000	0.618	Echolocation	20220826_070000.WAV
169	Waveform 1	1	890.070500000	890.077900000	38359.000	49149.000	0.566	Echolocation	20220826_070000.WAV
169	Spectrogram 1	1	890.070500000	890.077900000	38359.000	49149.000	0.566	Echolocation	20220826_070000.WAV
170	Waveform 1	1	890.107500000	890.114300000	42656.000	50743.000	0.561	Echolocation	20220826_070000.WAV
170	Spectrogram 1	1	890.107500000	890.114300000	42656.000	50743.000	0.561	Echolocation	20220826_070000.WAV
171	Waveform 1	1	890.178500000	890.186600000	40078.000	54167.000	0.579	Echolocation	20220826_070000.WAV
171	Spectrogram 1	1	890.178500000	890.186600000	40078.000	54167.000	0.579	Echolocation	20220826_070000.WAV
172	Waveform 1	1	890.556500000	890.562600000	36640.000	45227.000	0.569	Echolocation	20220826_070000.WAV
172	Spectrogram 1	1	890.556500000	890.562600000	36640.000	45227.000	0.569	Echolocation	20220826_070000.WAV
173	Waveform 1	1	890.672500000	890.679300000	36640.000	48142.000	0.553	Echolocation	20220826_070000.WAV
173	Spectrogram 1	1	890.672500000	890.679300000	36640.000	48142.000	0.553	Echolocation	20220826_070000.WAV
174	Waveform 1	1	890.694500000	890.702600000	41796.000	52651.000	0.615	Echolocation	20220826_070000.WAV
174	Spectrogram 1	1	890.694500000	890.702600000	41796.000	52651.000	0.615	Echolocation	20220826_070000.WAV
175	Waveform 1	1	890.787500000	890.792400000	36640.000	45448.000	0.534	Echolocation	20220826_070000.WAV
175	Spectrogram 1	1	890.787500000	890.792400000	36640.000	45448.000	0.534	Echolocation	20220826_070000.WAV
176	Waveform 1	1	891.070500000	891.076600000	42656.000	51694.000	0.601	Echolocation	20220826_070000.WAV
176	Spectrogram 1	1	891.070500000	891.076600000	42656.000	51694.000	0.601	Echolocation	20220826_070000.WAV
177	Waveform 1	1	891.349500000	891.357600000	41796.000	51410.000	0.668	Echolocation	20220826_070000.WAV
177	Spectrogram 1	1	891.349500000	891.357600000	41796.000	51410.000	0.668	Echolocation	20220826_070000.WAV
178	Waveform 1	1	891.443500000	891.452100000	41796.000	55259.000	0.678	Echolocation	20220826_070000.WAV
178	Spectrogram 1	1	891.443500000	891.452100000	41796.000	55259.000	0.678	Echolocation	20220826_070000.WAV
179	Waveform 1	1	891.526500000	891.534400000	41796.000	55438.000	0.725	Echolocation	20220826_070000.WAV
179	Spectrogram 1	1	891.526500000	891.534400000	41796.000	55438.000	0.725	Echolocation	20220826_070000.WAV
180	Waveform 1	1	891.718500000	891.726700000	41796.000	52998.000	0.588	Echolocation	20220826_070000.WAV
180	Spectrogram 1	1	891.718500000	891.726700000	41796.000	52998.000	0.588	Echolocation	20220826_070000.WAV
181	Waveform 1	1	891.797500000	891.803500000	38359.000	52162.000	0.568	Echolocation	20220826_070000.WAV
181	Spectrogram 1	1	891.797500000	891.803500000	38359.000	52162.000	0.568	Echolocation	20220826_070000.WAV
182	Waveform 1	1	891.814500000	891.822400000	41796.000	52952.000	0.504	Echolocation	20220826_070000.WAV
182	Spectrogram 1	1	891.814500000	891.822400000	41796.000	52952.000	0.504	Echolocation	20220826_070000.WAV
183	Waveform 1	1	891.870500000	891.876800000	39218.000	56028.000	0.58	Echolocation	20220826_070000.WAV
183	Spectrogram 1	1	891.870500000	891.876800000	39218.000	56028.000	0.58	Echolocation	20220826_070000.WAV
184	Waveform 1	1	891.954500000	891.961300000	38359.000	56824.000	0.535	Echolocation	20220826_070000.WAV
184	Spectrogram 1	1	891.954500000	891.961300000	38359.000	56824.000	0.535	Echolocation	20220826_070000.WAV
185	Waveform 1	1	892.031500000	892.037900000	37500.000	54195.000	0.515	Echolocation	20220826_070000.WAV
185	Spectrogram 1	1	892.031500000	892.037900000	37500.000	54195.000	0.515	Echolocation	20220826_070000.WAV
186	Waveform 1	1	892.122500000	892.129800000	38359.000	57204.000	0.526	Echolocation	20220826_070000.WAV
186	Spectrogram 1	1	892.122500000	892.129800000	38359.000	57204.000	0.526	Echolocation	20220826_070000.WAV
187	Waveform 1	1	892.216500000	892.223800000	38359.000	46483.000	0.564	Echolocation	20220826_070000.WAV
187	Spectrogram 1	1	892.216500000	892.223800000	38359.000	46483.000	0.564	Echolocation	20220826_070000.WAV
188	Waveform 1	1	892.309500000	892.316300000	37500.000	51076.000	0.514	Echolocation	20220826_070000.WAV
188	Spectrogram 1	1	892.309500000	892.316300000	37500.000	51076.000	0.514	Echolocation	20220826_070000.WAV
189	Waveform 1	1	892.346500000	892.353800000	40937.000	49176.000	0.633	Echolocation	20220826_070000.WAV
189	Spectrogram 1	1	892.346500000	892.353800000	40937.000	49176.000	0.633	Echolocation	20220826_070000.WAV
190	Waveform 1	1	892.409500000	892.416900000	38359.000	49931.000	0.545	Echolocation	20220826_070000.WAV
190	Spectrogram 1	1	892.409500000	892.416900000	38359.000	49931.000	0.545	Echolocation	20220826_070000.WAV
191	Waveform 1	1	892.569500000	892.577300000	40937.000	49626.000	0.671	Echolocation	20220826_070000.WAV
191	Spectrogram 1	1	892.569500000	892.577300000	40937.000	49626.000	0.671	Echolocation	20220826_070000.WAV
192	Waveform 1	1	892.603500000	892.612300000	38359.000	52042.000	0.514	Echolocation	20220826_070000.WAV
192	Spectrogram 1	1	892.603500000	892.612300000	38359.000	52042.000	0.514	Echolocation	20220826_070000.WAV
193	Waveform 1	1	892.918500000	892.927600000	37500.000	47727.000	0.575	Echolocation	20220826_070000.WAV
193	Spectrogram 1	1	892.918500000	892.927600000	37500.000	47727.000	0.575	Echolocation	20220826_070000.WAV
194	Waveform 1	1	893.362500000	893.369900000	40078.000	48250.000	0.593	Echolocation	20220826_070000.WAV
194	Spectrogram 1	1	893.362500000	893.369900000	40078.000	48250.000	0.593	Echolocation	20220826_070000.WAV
195	Waveform 1	1	893.509500000	893.516600000	40078.000	47863.000	0.566	Echolocation	20220826_070000.WAV
195	Spectrogram 1	1	893.509500000	893.516600000	40078.000	47863.000	0.566	Echolocation	20220826_070000.WAV
196	Waveform 1	1	893.738500000	893.747100000	41796.000	47314.000	0.564	fp	20220826_070000.WAV
196	Spectrogram 1	1	893.738500000	893.747100000	41796.000	47314.000	0.564	fp	20220826_070000.WAV
197	Waveform 1	1	981.402500000	981.410700000	40078.000	46105.000	0.528	Echolocation	20220826_070000.WAV
197	Spectrogram 1	1	981.402500000	981.410700000	40078.000	46105.000	0.528	Echolocation	20220826_070000.WAV
198	Waveform 1	1	982.899500000	982.908900000	38359.000	44130.000	0.505	Echolocation	20220826_070000.WAV
198	Spectrogram 1	1	982.899500000	982.908900000	38359.000	44130.000	0.505	Echolocation	20220826_070000.WAV
199	Waveform 1	1	995.983500000	995.992400000	41796.000	49683.000	0.58	Echolocation	20220826_070000.WAV
199	Spectrogram 1	1	995.983500000	995.992400000	41796.000	49683.000	0.58	Echolocation	20220826_070000.WAV
200	Waveform 1	1	996.588500000	996.596400000	40937.000	48813.000	0.604	Echolocation	20220826_070000.WAV
200	Spectrogram 1	1	996.588500000	996.596400000	40937.000	48813.000	0.604	Echolocation	20220826_070000.WAV
201	Waveform 1	1	997.112500000	997.119900000	40937.000	46357.000	0.506	fp	20220826_070000.WAV
201	Spectrogram 1	1	997.112500000	997.119900000	40937.000	46357.000	0.506	fp	20220826_070000.WAV
202	Waveform 1	1	997.720500000	997.728600000	40937.000	52868.000	0.503	Echolocation	20220826_070000.WAV
202	Spectrogram 1	1	997.720500000	997.728600000	40937.000	52868.000	0.503	Echolocation	20220826_070000.WAV
203	Waveform 1	1	997.830500000	997.838500000	41796.000	53320.000	0.525	Echolocation	20220826_070000.WAV
203	Spectrogram 1	1	997.830500000	997.838500000	41796.000	53320.000	0.525	Echolocation	20220826_070000.WAV
204	Waveform 1	1	999.360500000	999.367000000	41796.000	50939.000	0.632	Echolocation	20220826_070000.WAV
204	Spectrogram 1	1	999.360500000	999.367000000	41796.000	50939.000	0.632	Echolocation	20220826_070000.WAV
205	Waveform 1	1	999.454500000	999.462400000	41796.000	47435.000	0.543	Echolocation	20220826_070000.WAV
205	Spectrogram 1	1	999.454500000	999.462400000	41796.000	47435.000	0.543	Echolocation	20220826_070000.WAV
206	Waveform 1	1	1000.464500000	1000.472200000	40937.000	48502.000	0.503	Echolocation	20220826_070000.WAV
206	Spectrogram 1	1	1000.464500000	1000.472200000	40937.000	48502.000	0.503	Echolocation	20220826_070000.WAV
207	Waveform 1	1	1000.833500000	1000.840700000	40937.000	49073.000	0.577	Echolocation	20220826_070000.WAV
207	Spectrogram 1	1	1000.833500000	1000.840700000	40937.000	49073.000	0.577	Echolocation	20220826_070000.WAV
208	Waveform 1	1	1001.125500000	1001.133700000	40937.000	47602.000	0.543	Echolocation	20220826_070000.WAV
208	Spectrogram 1	1	1001.125500000	1001.133700000	40937.000	47602.000	0.543	Echolocation	20220826_070000.WAV
209	Waveform 1	1	1001.510500000	1001.518600000	41796.000	53174.000	0.615	Echolocation	20220826_070000.WAV
209	Spectrogram 1	1	1001.510500000	1001.518600000	41796.000	53174.000	0.615	Echolocation	20220826_070000.WAV
210	Waveform 1	1	1001.939500000	1001.947000000	41796.000	48102.000	0.533	fp	20220826_070000.WAV
210	Spectrogram 1	1	1001.939500000	1001.947000000	41796.000	48102.000	0.533	fp	20220826_070000.WAV
211	Waveform 1	1	1003.560500000	1003.567300000	43515.000	51000.000	0.604	Echolocation	20220826_070000.WAV
211	Spectrogram 1	1	1003.560500000	1003.567300000	43515.000	51000.000	0.604	Echolocation	20220826_070000.WAV
212	Waveform 1	1	1003.645500000	1003.652500000	41796.000	50824.000	0.557	Echolocation	20220826_070000.WAV
212	Spectrogram 1	1	1003.645500000	1003.652500000	41796.000	50824.000	0.557	Echolocation	20220826_070000.WAV
213	Waveform 1	1	1003.822500000	1003.829100000	41796.000	48133.000	0.613	Echolocation	20220826_070000.WAV
213	Spectrogram 1	1	1003.822500000	1003.829100000	41796.000	48133.000	0.613	Echolocation	20220826_070000.WAV
214	Waveform 1	1	1004.475500000	1004.484100000	43515.000	48469.000	0.552	Echolocation	20220826_070000.WAV
214	Spectrogram 1	1	1004.475500000	1004.484100000	43515.000	48469.000	0.552	Echolocation	20220826_070000.WAV
215	Waveform 1	1	1006.484500000	1006.491600000	41796.000	52770.000	0.594	Echolocation	20220826_070000.WAV
215	Spectrogram 1	1	1006.484500000	1006.491600000	41796.000	52770.000	0.594	Echolocation	20220826_070000.WAV
216	Waveform 1	1	1006.736500000	1006.744400000	41796.000	53606.000	0.537	Echolocation	20220826_070000.WAV
216	Spectrogram 1	1	1006.736500000	1006.744400000	41796.000	53606.000	0.537	Echolocation	20220826_070000.WAV
217	Waveform 1	1	1007.172500000	1007.181100000	41796.000	53322.000	0.628	Echolocation	20220826_070000.WAV
217	Spectrogram 1	1	1007.172500000	1007.181100000	41796.000	53322.000	0.628	Echolocation	20220826_070000.WAV
218	Waveform 1	1	1007.397500000	1007.405800000	43515.000	52363.000	0.568	Echolocation	20220826_070000.WAV
218	Spectrogram 1	1	1007.397500000	1007.405800000	43515.000	52363.000	0.568	Echolocation	20220826_070000.WAV
219	Waveform 1	1	1007.684500000	1007.692700000	43515.000	51842.000	0.592	Echolocation	20220826_070000.WAV
219	Spectrogram 1	1	1007.684500000	1007.692700000	43515.000	51842.000	0.592	Echolocation	20220826_070000.WAV
220	Waveform 1	1	1010.656500000	1010.663500000	41796.000	51233.000	0.587	Echolocation	20220826_070000.WAV
220	Spectrogram 1	1	1010.656500000	1010.663500000	41796.000	51233.000	0.587	Echolocation	20220826_070000.WAV
221	Waveform 1	1	1010.953500000	1010.962200000	42656.000	50197.000	0.547	Echolocation	20220826_070000.WAV
221	Spectrogram 1	1	1010.953500000	1010.962200000	42656.000	50197.000	0.547	Echolocation	20220826_070000.WAV
222	Waveform 1	1	1011.034500000	1011.040900000	43515.000	54675.000	0.586	Echolocation	20220826_070000.WAV
222	Spectrogram 1	1	1011.034500000	1011.040900000	43515.000	54675.000	0.586	Echolocation	20220826_070000.WAV
223	Waveform 1	1	1011.541500000	1011.549600000	41796.000	47663.000	0.509	Echolocation	20220826_070000.WAV
223	Spectrogram 1	1	1011.541500000	1011.549600000	41796.000	47663.000	0.509	Echolocation	20220826_070000.WAV
224	Waveform 1	1	1012.516500000	1012.523100000	41796.000	47767.000	0.511	Echolocation	20220826_070000.WAV
224	Spectrogram 1	1	1012.516500000	1012.523100000	41796.000	47767.000	0.511	Echolocation	20220826_070000.WAV
225	Waveform 1	1	1012.596500000	1012.603000000	42656.000	50484.000	0.606	Echolocation	20220826_070000.WAV
225	Spectrogram 1	1	1012.596500000	1012.603000000	42656.000	50484.000	0.606	Echolocation	20220826_070000.WAV
226	Waveform 1	1	1012.770500000	1012.779200000	42656.000	50797.000	0.615	Echolocation	20220826_070000.WAV
226	Spectrogram 1	1	1012.770500000	1012.779200000	42656.000	50797.000	0.615	Echolocation	20220826_070000.WAV
227	Waveform 1	1	1012.860500000	1012.867400000	43515.000	49168.000	0.559	Echolocation	20220826_070000.WAV
227	Spectrogram 1	1	1012.860500000	1012.867400000	43515.000	49168.000	0.559	Echolocation	20220826_070000.WAV
228	Waveform 1	1	1013.037500000	1013.043800000	41796.000	51155.000	0.534	Echolocation	20220826_070000.WAV
228	Spectrogram 1	1	1013.037500000	1013.043800000	41796.000	51155.000	0.534	Echolocation	20220826_070000.WAV
229	Waveform 1	1	1013.125500000	1013.134000000	42656.000	49180.000	0.542	Echolocation	20220826_070000.WAV
229	Spectrogram 1	1	1013.125500000	1013.134000000	42656.000	49180.000	0.542	Echolocation	20220826_070000.WAV
230	Waveform 1	1	1013.456500000	1013.463400000	40937.000	50559.000	0.516	Echolocation	20220826_070000.WAV
230	Spectrogram 1	1	1013.456500000	1013.463400000	40937.000	50559.000	0.516	Echolocation	20220826_070000.WAV
231	Waveform 1	1	1014.024500000	1014.032500000	41796.000	48084.000	0.501	Echolocation	20220826_070000.WAV
231	Spectrogram 1	1	1014.024500000	1014.032500000	41796.000	48084.000	0.501	Echolocation	20220826_070000.WAV
232	Waveform 1	1	1018.207500000	1018.215100000	40937.000	54150.000	0.525	Echolocation	20220826_070000.WAV
232	Spectrogram 1	1	1018.207500000	1018.215100000	40937.000	54150.000	0.525	Echolocation	20220826_070000.WAV
233	Waveform 1	1	1020.219500000	1020.226900000	41796.000	52195.000	0.529	Echolocation	20220826_070000.WAV
233	Spectrogram 1	1	1020.219500000	1020.226900000	41796.000	52195.000	0.529	Echolocation	20220826_070000.WAV
234	Waveform 1	1	1020.305500000	1020.313300000	41796.000	47619.000	0.516	fp	20220826_070000.WAV
234	Spectrogram 1	1	1020.305500000	1020.313300000	41796.000	47619.000	0.516	fp	20220826_070000.WAV
235	Waveform 1	1	1020.486500000	1020.493900000	40937.000	51867.000	0.556	Echolocation	20220826_070000.WAV
235	Spectrogram 1	1	1020.486500000	1020.493900000	40937.000	51867.000	0.556	Echolocation	20220826_070000.WAV
236	Waveform 1	1	1020.787500000	1020.796300000	41796.000	49864.000	0.572	Echolocation	20220826_070000.WAV
236	Spectrogram 1	1	1020.787500000	1020.796300000	41796.000	49864.000	0.572	Echolocation	20220826_070000.WAV
237	Waveform 1	1	1021.199500000	1021.207100000	43515.000	50645.000	0.643	Echolocation	20220826_070000.WAV
237	Spectrogram 1	1	1021.199500000	1021.207100000	43515.000	50645.000	0.643	Echolocation	20220826_070000.WAV
238	Waveform 1	1	1024.547500000	1024.557300000	40078.000	49721.000	0.588	Echolocation	20220826_070000.WAV
238	Spectrogram 1	1	1024.547500000	1024.557300000	40078.000	49721.000	0.588	Echolocation	20220826_070000.WAV
239	Waveform 1	1	1024.690500000	1024.699200000	42656.000	49140.000	0.505	Echolocation	20220826_070000.WAV
239	Spectrogram 1	1	1024.690500000	1024.699200000	42656.000	49140.000	0.505	Echolocation	20220826_070000.WAV
240	Waveform 1	1	1024.798500000	1024.807400000	42656.000	49453.000	0.575	Echolocation	20220826_070000.WAV
240	Spectrogram 1	1	1024.798500000	1024.807400000	42656.000	49453.000	0.575	Echolocation	20220826_070000.WAV
241	Waveform 1	1	1024.885500000	1024.893100000	41796.000	48398.000	0.601	Echolocation	20220826_070000.WAV
241	Spectrogram 1	1	1024.885500000	1024.893100000	41796.000	48398.000	0.601	Echolocation	20220826_070000.WAV
242	Waveform 1	1	1025.047500000	1025.057300000	41796.000	51224.000	0.573	Echolocation	20220826_070000.WAV
242	Spectrogram 1	1	1025.047500000	1025.057300000	41796.000	51224.000	0.573	Echolocation	20220826_070000.WAV
243	Waveform 1	1	1025.090500000	1025.098500000	42656.000	49573.000	0.527	Echolocation	20220826_070000.WAV
243	Spectrogram 1	1	1025.090500000	1025.098500000	42656.000	49573.000	0.527	Echolocation	20220826_070000.WAV
244	Waveform 1	1	1025.197500000	1025.206300000	43515.000	52892.000	0.626	Echolocation	20220826_070000.WAV
244	Spectrogram 1	1	1025.197500000	1025.206300000	43515.000	52892.000	0.626	Echolocation	20220826_070000.WAV
245	Waveform 1	1	1025.304500000	1025.313400000	41796.000	48673.000	0.666	Echolocation	20220826_070000.WAV
245	Spectrogram 1	1	1025.304500000	1025.313400000	41796.000	48673.000	0.666	Echolocation	20220826_070000.WAV
246	Waveform 1	1	1025.358500000	1025.365500000	39218.000	47007.000	0.603	Echolocation	20220826_070000.WAV
246	Spectrogram 1	1	1025.358500000	1025.365500000	39218.000	47007.000	0.603	Echolocation	20220826_070000.WAV
247	Waveform 1	1	1025.402500000	1025.411300000	43515.000	51975.000	0.555	Echolocation	20220826_070000.WAV
247	Spectrogram 1	1	1025.402500000	1025.411300000	43515.000	51975.000	0.555	Echolocation	20220826_070000.WAV
248	Waveform 1	1	1025.513500000	1025.522700000	41796.000	49958.000	0.609	Echolocation	20220826_070000.WAV
248	Spectrogram 1	1	1025.513500000	1025.522700000	41796.000	49958.000	0.609	Echolocation	20220826_070000.WAV
249	Waveform 1	1	1025.624500000	1025.633400000	42656.000	52493.000	0.627	Echolocation	20220826_070000.WAV
249	Spectrogram 1	1	1025.624500000	1025.633400000	42656.000	52493.000	0.627	Echolocation	20220826_070000.WAV
250	Waveform 1	1	1025.672500000	1025.681700000	39218.000	45166.000	0.503	fp	20220826_070000.WAV
250	Spectrogram 1	1	1025.672500000	1025.681700000	39218.000	45166.000	0.503	fp	20220826_070000.WAV
251	Waveform 1	1	1025.734500000	1025.742800000	41796.000	47727.000	0.518	fp	20220826_070000.WAV
251	Spectrogram 1	1	1025.734500000	1025.742800000	41796.000	47727.000	0.518	fp	20220826_070000.WAV
252	Waveform 1	1	1025.924500000	1025.931700000	43515.000	51637.000	0.681	Echolocation	20220826_070000.WAV
